"id. Response ID";"submitdate. Date submitted";"lastpage. Last page";"startlanguage. Start language";"seed. Seed";"ProlificID. Please enter your Prolific ID";"audio. Please listen to the following audio snippet and type in what you heard.   Your browser does not support the audio element. ";"q0r49[SQ001]. Please position your head to fit within the square on the camera image (top left).&gt; If the square is green, click on 'Next.'(&gt; If the Next button doesn't work right away, click a few times on any spot on the screen when the square is green.)Ensure you are in an undisturbed and well-lit room while answering the following questionnaire.Maximize your browser window.    []";"G02Q38[SQ001]. To calibrate the eye tracker, click on ALL red squares.  IMPORTANT: Move the mouse to the square, LOOK AT THE SQUARE SO THAT THE RED DOT IS NEAR THE SQUARE.Click on the square and a new square appears.The box below will be automatically checked if all was done...  Progress: 0/45       [DONE]";"G03Q39[SQ001].   Please first click and then look at the red dot in the middle of the screen for 10 seconds.  This is to ensure that the eye-tracker is correctly working... After that, the Next button will appear.     [Done]";"videoinfo. Feedback visualizations are displayed during this journey.  Please click ""Yes"" if you understand. ";"DNC. As soon as Start Video is being pressed, the video will be played in fullscreen mode. DO NOT pause the video or leave fullscreen mode. Finish watching the video before doing anything else.    Start VideoRe-enter Fullscreen  ";"correctDNC. Was the video displayed correctly?";"spacer.    ";"TLX1[TLXme]. How much mental demand was involved in receiving and processing information (e.g., thinking, deciding, calculating, remembering, looking, searching ...)? Was the task easy or challenging, simple or complex, does it require high accuracy or is it error tolerant?  []";"perceivedSafety[SQ001]. How would you estimate your current emotional state?  [Anxious | Relaxed]";"perceivedSafety[SQ002]. How would you estimate your current emotional state?  [Agitated | Calm]";"perceivedSafety[SQ003]. How would you estimate your current emotional state?  [Unsafe | Safe]";"perceivedSafety[SQ004]. How would you estimate your current emotional state?  [Timid | Confident]";"Trust[SQ002]. Evaluate the following statements:  [I trust the highly automated vehicle.]";"Trust[SQ001]. Evaluate the following statements:  [I can rely on the highly automated vehicle.]";"Trust[SQ003]. Evaluate the following statements:  [The automated vehicle state was always clear to me.]";"Trust[SQ004]. Evaluate the following statements:  [The automated vehicle reacts unpredictably.]";"Trust[SQ005]. Evaluate the following statements:  [I was able to understand why things happened.]";"Trust[SQ006]. Evaluate the following statements:  [it's difficult to identify what the automated vehicle will do next.]";"vanDerAccept[useful]. Please rate the following regarding your judgment of the system. [Useful | Useless ]";"vanDerAccept[pleas]. Please rate the following regarding your judgment of the system. [Pleasant | Unpleasant]";"vanDerAccept[bad]. Please rate the following regarding your judgment of the system. [Bad | Good]";"vanDerAccept[nice]. Please rate the following regarding your judgment of the system. [Nice | Annoying]";"vanDerAccept[effe]. Please rate the following regarding your judgment of the system. [Effective | Superfluous]";"vanDerAccept[irri]. Please rate the following regarding your judgment of the system. [Irritating | Likeable]";"vanDerAccept[assis]. Please rate the following regarding your judgment of the system. [Assisting | Worthless]";"vanDerAccept[undes]. Please rate the following regarding your judgment of the system. [Undesirable | Desirable]";"vanDerAccept[rais]. Please rate the following regarding your judgment of the system. [Raising Alertness | Sleep-Inducing]";"CSUS[freq]. Please answer the following questions [I think that I would like to use these visualizations frequently.]";"CSUS[complex]. Please answer the following questions [I found the visualizations unnecessarily complex.]";"distraction5[SQ001]. Please select the fifth option. []";"perception[p1b]. Please indicate your agreement with following statements. [The automated vehicle recognizes all pedestrians in every situation perfectly.]";"perception[p2b]. Please indicate your agreement with following statements. [The automated vehicle recognizes all vehicles in every situation perfectly.]";"perception[p3b]. Please indicate your agreement with following statements. [The automated vehicle recognizes all signposts in every situation perfectly.]";"perception[pintention]. Please indicate your agreement with following statements. [The automated vehicle predicts all pedestrian intentions in every scene perfectly.]";"perception[p4b]. Please indicate your agreement with following statements. [The automated vehicle has perfect longitudinal guidance (braking, acceleration, ...).]";"perception[p5b]. Please indicate your agreement with following statements. [The automated vehicle has perfect lateral guidance (keeping track, staying on the road).]";"perception[unsafeJudgement]. Please indicate your agreement with following statements. [The automated vehicle made an unsafe judgement in this situation.]";"perception[reactapprop]. Please indicate your agreement with following statements. [The automated vehicle reacted appropriately to the environment.]";"perception[performbetter]. Please indicate your agreement with following statements. [I would have performed better than the automated vehicle in this situation.]";"perception[willdo]. Please indicate your agreement with following statements. [It was always clear what the automated vehicle will do next.]";"TUI[SQ001]. Please rate the following statements. [In the virtual situation I could forget my real problems.]";"TUI[SQ002]. Please rate the following statements. [When I use the virtual simulation, I feel like I'm in another world.]";"TUI[SQ003]. Please rate the following statements. [During the virtual simulation I completely forgot the world around me.]";"TUI[SQ004]. Please rate the following statements. [Through the virtual simulation I had the feeling of really experiencing the situation.]";"SART11[SART1]. Instability of Situation   How changeable is the situation? Is the situation highly unstable and likely to change suddenly (High) or is it very stable and straightforward (Low)?  []";"SART21[SART2]. Complexity of Situation   How complicated is the situation? Is it complex with many interrelated components (High) or is it simple and straightforward (Low)?  []";"SART31[SART3]. Variability of Situation   How many variables are changing within the situation? Are there a large number of factors varying (High) or are there very few variables changing (Low)?  []";"SART41[SART4]. Arousal   How aroused are you in the situation? Are you alert and ready for activity (High) or do you have a low degree of alertness (Low)?  []";"SART51[SART5]. Concentration of Attention   How much are you concentrating on the situation? Are you concentrating on many aspects of the situation (High) or focussed on only one (Low)?  []";"distractor1[SART5]. Examination of Attention  Please select the first option.  []";"SART61[SART6]. Division of Attention   How much is your attention divided in the situation? Are you concentrating on many aspects of the situation (High) or focussed on only one (Low)?  []";"SART71[SART7]. Spare Mental Capacity   How much mental capacity do you have to spare in the situation? Do you have sufficient to attend to many variables (High) or nothing to spare at all (Low)?  []";"SART81[SART8]. Information Quantity   How much information have you gained about the situation? Have you received and understood a great deal of knowledge (High) or very little (Low)?  []";"SART91[SART9]. Information Quality  How good/accurate/of value was the information provided? Was it accessible, usable, and accurate (High) or difficult to obtain and inaccurate (Low)?  []";"SART101[SART10]. Familiarity with Situation   How familiar are you with the situation? Do you have a great deal of relevant experience (High) or is it a new situation (Low)?  []";"drivingstyle[SART1]. Driving Style  How would you rate the driving style of the automated vehicle?  []";"ownq[expected]. Please answer the questions. [The automated vehicle drove as I expected at all times.]";"ownq[clearReason]. Please answer the questions. [The reasons for the automated vehicle's behavior were clear to me at all times.]";"ownq[reason]. Please answer the questions. [I think the visualizations provided were reasonable.]";"ownq[necc]. Please answer the questions. [I think the visualizations provided were necessary.]";"ownq[clutter]. Please answer the questions. [I think there were too many visualizations provided.]";"ownq[moreper]. Please answer the questions. [I would have liked more information regarding the automated vehicle's perception (what did the automated vehicle ""see"").]";"ownq[morepre]. Please answer the questions. [I would have liked more information regarding the automated vehicle's predictions (how does the automated vehicle think the future will be).]";"ownq[moreego]. Please answer the questions. [I would have liked more information regarding the automated vehicle's future path (where will the automated vehicle drive to).]";"distractorFinal[AC01X]. Please indicate your agreement with the statement below:  [Please select ""Strongly Agree"" in order to show that you are paying attention to this question.]";"rankVisualizationsX[1]. Please sort the different visualisations according to your preferences. [Rank 1]";"rankVisualizationsX[2]. Please sort the different visualisations according to your preferences. [Rank 2]";"rankVisualizationsX[3]. Please sort the different visualisations according to your preferences. [Rank 3]";"rankVisualizationsX[4]. Please sort the different visualisations according to your preferences. [Rank 4]";"ImprovementVis. Regarding the autonomous vehicle that you have been driving virtually for the last few days:  Is there a way(s) to further improve your sense of safety in this vehicle? If so, please describe these option(s) here. ";"opinion. What did you find particularly good / particularly bad about the visualizations? What would you change?";"behaviorOpen. How do you think autonomous vehicles will change people's behavior?";"concerns[safety]. Please indicate to what extent you agree with the following statements. [I would feel safe living in a region where many autonomous vehicles are in use.]";"concerns[infra]. Please indicate to what extent you agree with the following statements. [I am concerned about the impact of the infrastructure of autonomous vehicles (e.g. charging stations) on the cityscape.]";"concerns[impact]. Please indicate to what extent you agree with the following statements. [I believe that autonomous vehicles will significantly change human behaviour.]";"assum[det].  [I believe current automated vehicles can perfectly detect all driving-relevant objects]";"assum[pred].  [I believe current automated vehicles can perfectly predict where all driving-relevant objects will be in the near future]";"assum[man].  [I believe current automated vehicles can perfectly plan and execute their own behavior]";"feedback. Here, you can give open feedback regarding concerns, improvement proposals, and other thoughts."
"33";"1980-01-01 00:00:00";"9";"en";"1800206429";"665aa22fdf894eb352486c4e";"132";"Y";"Y";"Y";"Y";"";"Y";"";"20";"3";"3";"3";"3";"5";"5";"5";"5";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"5";"1";"5";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"1";"1";"7";"7";"7";"1";"7";"7";"7";"7";"7";"1";"7";"7";"7";"7";"7";"7";"7";"7";"5";"PedDe";"SigDe";"VehDe";"PedIn";"Provide a screen to monitor vehicles from behind.";"What was good is that it detects pedestrians accurately.
I didn't find bad side
I can't see something to change";"Autonomous vehicles will  minimize accidents on roads";"7";"7";"7";"10";"10";"10";"N/A"
"34";"1980-01-01 00:00:00";"9";"en";"1810444168";"66bbb5887b23748d0940794b";"one three two";"Y";"Y";"Y";"Y";"";"Y";"";"13";"3";"3";"3";"3";"5";"5";"5";"2";"5";"2";"1";"0";"neg1";"0";"1";"1";"1";"0";"0";"4";"3";"5";"7";"7";"7";"2";"7";"7";"1";"1";"3";"5";"1";"1";"1";"1";"3";"4";"3";"2";"6";"1";"6";"3";"6";"5";"6";"2";"6";"6";"5";"5";"4";"7";"7";"7";"5";"VehDe";"PedDe";"SigDe";"PedIn";"An Autostop button to turn the car off/turn automatic driving off immediatley or for me to take over immediatley.";"Better Icons or coloring of the Pedestrians Intentions, less ""popping up"" of the icons, they are distracting and headach-y.";"I actually might think people might get more reckless knowing that there isnt anyone that could get harmed in the car or drivers get even more aggressive towards the automatic car because they think like ""Stupid automatic car, its driving sucks.""";"6";"2";"5";"9";"3";"5";"N/A"
"35";"1980-01-01 00:00:00";"9";"en";"1363359055";"000011112222333344445555";"1 3 2";"Y";"Y";"Y";"Y";"";"Y";"";"1";"3";"3";"2";"3";"4";"5";"4";"2";"4";"1";"2";"2";"neg2";"1";"1";"neg2";"1";"neg2";"neg2";"2";"3";"5";"6";"7";"7";"4";"6";"5";"2";"6";"6";"6";"5";"4";"5";"5";"1";"1";"2";"2";"1";"1";"2";"6";"5";"4";"6";"2";"6";"6";"4";"2";"5";"2";"3";"7";"5";"VehDe";"SigDe";"PedDe";"PedIn";"The often constant back-and-forth assessment of pedestrian behaviour is somewhat confusing. Marking pedestrians would be more than enough for me, as you could then intervene automatically in an emergency.";"Marking cars and signs works more than well, the part with the pedestrians less so, once a statue was recognised as a pedestrian, and the assessment of the behaviour of pedestrians sometimes confuses me.";"The longer you ride along, the less attention you pay to what happens.";"5";"1";"5";"7";"8";"8";"Automated vehicles may still need a few years, I myself have experience with automated cars, on the motorway it works perfectly, but in city traffic it is sometimes not advisable to use the technology."
"36";"1980-01-01 00:00:00";"9";"en";"347355248";"655f7e55e36be4f00b49aa5e";"132";"Y";"Y";"Y";"Y";"";"Y";"";"8";"3";"1";"3";"2";"5";"4";"5";"1";"5";"1";"1";"2";"neg1";"1";"1";"neg1";"0";"0";"1";"3";"1";"5";"7";"7";"7";"7";"5";"5";"1";"7";"4";"5";"5";"7";"6";"7";"5";"3";"6";"5";"6";"1";"1";"4";"6";"6";"4";"1";"7";"6";"7";"5";"2";"1";"3";"5";"5";"VehDe";"SigDe";"PedDe";"PedIn";"I don't think so. I feel completely safe while driving the vehicle virtually";"The visualizations can be confusing at times. I would change them to a color I would prefer.";"I feel it might make people lazy.";"5";"4";"6";"10";"8";"9";"I'm glad I participated in the study. It educated me alot about automated vehicle and I loved it."
"37";"1980-01-01 00:00:00";"9";"en";"885946874";"65c1512b51dc8b722a7fe306";"132";"Y";"Y";"Y";"Y";"";"Y";"";"14";"0";"1";"1";"0";"3";"4";"2";"2";"3";"3";"1";"1";"neg1";"0";"1";"0";"0";"1";"neg2";"3";"2";"5";"6";"5";"5";"4";"5";"5";"3";"5";"3";"4";"6";"6";"6";"6";"5";"4";"5";"3";"5";"1";"4";"5";"4";"5";"3";"3";"5";"5";"4";"4";"6";"5";"5";"5";"5";"SigDe";"VehDe";"PedIn";"PedDe";"I would hope there would be an option to take over the driving if something were to happen. I also thought at times there was information overload. If the car knows it, okay, but if I saw that everyday I would be anxious.";"Too much information. The bikes were showing as people even if they were just on the sidewalk with no one around. I think just making things clearer would be better.";"It made me want to take a nap and not pay attention. If automated cars were a thing, people would be so distracted. I'm not sure it wouldn't cause any accidents.";"4";"4";"4";"3";"5";"5";""
"38";"1980-01-01 00:00:00";"9";"en";"527135315";"6676fab6295042ff191ead64";"132";"Y";"Y";"Y";"Y";"";"Y";"";"3";"3";"3";"3";"3";"5";"5";"5";"1";"4";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"neg1";"5";"1";"5";"6";"7";"7";"3";"7";"7";"1";"7";"1";"6";"6";"6";"5";"6";"3";"4";"4";"2";"3";"1";"5";"6";"6";"6";"4";"1";"6";"6";"7";"6";"1";"1";"1";"1";"5";"VehDe";"SigDe";"PedDe";"PedIn";"I felt completely safe at all times. Maybe the pedestrian intention predictions could improve, but I'm nitpicking. ";"I really liked having the vehicles highlighted in blue and the street signs highlighted in yellow. It made is very easy to notice and detect these objects. The intentions of the pedestrians was often inaccurate, but it was more accurate when the pedestrian is close by (which is most important). If I could change anything, I would like the predictions to improve, but it's not a huge deal.";"I think it will lead to less accidents in the future, and reduce the amount of ""road-rage"". It will also reduce the amount of mental strain from driving. ";"6";"2";"6";"8";"4";"7";"N/A"
"39";"1980-01-01 00:00:00";"9";"en";"1655300617";"6152be1021c9ab590015a3e3";"132";"Y";"Y";"Y";"Y";"";"Y";"";"10";"3";"3";"3";"3";"5";"5";"5";"1";"5";"1";"0";"0";"0";"neg1";"0";"1";"0";"0";"0";"1";"5";"5";"7";"7";"7";"6";"7";"7";"1";"7";"4";"7";"4";"5";"6";"7";"4";"5";"5";"5";"5";"1";"5";"4";"4";"4";"4";"1";"7";"7";"4";"3";"6";"4";"4";"4";"5";"VehDe";"PedDe";"SigDe";"PedIn";"I think the blue icons above the pedestrian heads were way too distracting ";"I did not mind the car and sign visualizations but I found the icons above the pedestrian heads to be very distracting as they were constantly flashing and moving ";"I think people will be less aware when driving as they will expect the vehicle to do all the work for them.";"4";"6";"5";"5";"5";"5";"Get rid of the icons above the pedestrians heads as they are very distracting"
"40";"1980-01-01 00:00:00";"9";"en";"1603254472";"6631fb973b8c5d18eb1ad513";"132";"Y";"Y";"Y";"Y";"";"Y";"";"6";"3";"3";"3";"3";"5";"5";"5";"1";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"5";"1";"5";"6";"7";"7";"6";"7";"7";"1";"6";"4";"6";"7";"7";"7";"7";"2";"5";"5";"5";"6";"1";"5";"5";"6";"6";"6";"1";"6";"6";"6";"6";"2";"7";"7";"7";"5";"PedDe";"SigDe";"VehDe";"PedIn";"You might consider using audible tones should this car ever be used for semi-visually impaired people.";"Good: overall it did extremely well
Bad: it's still an automated machine, we know they sometimes have glitches.
Change: consider a back up system should this one crash etc.";"I don't think it will make a difference in pedestrians, it might make car insurance cheaper for those who have a lead foot.";"6";"7";"4";"9";"8";"9";""
"41";"1980-01-01 00:00:00";"9";"en";"1748128722";"5555555555eeeeee55555555";"one three two";"Y";"Y";"Y";"Y";"";"Y";"";"14";"0";"1neg";"1";"1neg";"4";"4";"1";"4";"3";"2";"neg2";"neg1";"1";"neg2";"neg1";"2";"neg1";"2";"1";"1";"2";"5";"1";"3";"6";"1";"7";"7";"1";"7";"3";"6";"3";"3";"3";"5";"5";"5";"6";"6";"3";"1";"3";"4";"2";"1";"6";"2";"6";"5";"1";"1";"5";"1";"6";"7";"5";"VehDe";"SigDe";"PedDe";"PedIn";"to have more knowledge of the future path of the vehicle. I did not even know the route of the vehicle (on the first day). it would be nice to see where the vehicle would drive. ";"- the perception in the daytime was very pleasent. It detected the vehicles and such pretty good. I would improve the detection at night time. 
- very bad was the intentions of the pedestrians. They were changing to often and it was more irratating than helpful. also the signs of the pedestrians were jumping around crazy at night
";"i think it would make the driving experience a lot more pleasant and less stressful, when there is a lot of traffic. I think people will use the individual transportation more often, because it is more accessible and easier to use.   ";"6";"1";"4";"3";"3";"3";""
"42";"1980-01-01 00:00:00";"9";"en";"1686700153";"6631fb973b8c5d18eb1ad513";"132";"Y";"Y";"Y";"Y";"";"Y";"";"4";"3";"3";"3";"3";"5";"5";"5";"1";"5";"2";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"5";"1";"5";"6";"6";"7";"7";"7";"7";"1";"6";"4";"6";"7";"7";"7";"7";"2";"5";"5";"4";"5";"1";"5";"5";"5";"5";"5";"2";"7";"7";"7";"7";"2";"7";"7";"7";"";"PedDe";"PedIn";"SigDe";"VehDe";"Not that I can think of; is this a self-taught vehicle or can you critique certain things to adjust to your area.";"Good: very detailed
Bad: it's still an automated machine; would there be glitches?
Change: have a way to customize alerts, make some alerts audible.";"I think it will be beneficial to those who might possibly have a vision impairment.";"6";"7";"6";"9";"9";"9";""
"43";"1980-01-01 00:00:00";"9";"en";"1756938081";"5bf311373a5bf00001401f64";"132";"Y";"Y";"Y";"Y";"";"Y";"";"4";"2";"2";"2";"2";"4";"4";"5";"1";"5";"1";"1";"0";"0";"1";"1";"0";"1";"0";"0";"4";"1";"5";"5";"6";"6";"5";"7";"7";"1";"6";"4";"6";"6";"6";"6";"6";"6";"6";"6";"4";"5";"1";"6";"2";"3";"2";"2";"2";"6";"6";"6";"6";"1";"2";"2";"1";"5";"VehDe";"PedIn";"SigDe";"PedDe";"The detecting of pedestrian intentions could be made more precise although it is nice to be safe than sorry by being extra careful.";"Besides the fact the detection of pedestrian intent was a bit exaggerated everything about the visualization seemed good in my opinion.";"People will be less willing to face situations that are challenging and would tend to always seek autonomous assistance with daily tasks.";"5";"5";"6";"7";"7";"7";"I've no feedback."
"44";"1980-01-01 00:00:00";"9";"en";"1054618101";"63d44812197c6058aeb9ce69";"132";"Y";"Y";"Y";"Y";"";"Y";"";"4";"2";"2";"2";"1";"3";"3";"4";"2";"4";"2";"0";"0";"0";"neg1";"0";"0";"0";"0";"0";"1";"5";"5";"1";"6";"6";"1";"4";"4";"1";"6";"4";"6";"6";"6";"6";"6";"5";"5";"5";"4";"5";"1";"3";"4";"3";"4";"4";"4";"6";"6";"2";"2";"7";"6";"6";"7";"5";"VehDe";"SigDe";"PedDe";"PedIn";"I think having a gps type screen showing the route the vehicle is headed would be really useful.  I think the detection of people really needs to be worked on so that it is 100% solid.";"At first, the visualizations were extremely overwhelming.  After a while I got used to it, but the constant flickering of the icons above the pedestrians heads was very annoying, distracting, and incorrect more often than not. ";"I think that people will multitask in the car a lot more with the use of autonomous vehicles. ";"3";"4";"6";"4";"3";"7";""
"45";"1980-01-01 00:00:00";"9";"en";"412501183";"66475899abb5d338e3f2ba4f";"one three two";"Y";"Y";"Y";"Y";"";"Y";"";"12";"3";"2";"2";"2";"4";"4";"4";"1";"4";"1";"2";"2";"neg2";"1";"1";"neg1";"1";"neg1";"1";"4";"2";"5";"6";"6";"6";"6";"6";"6";"2";"6";"4";"6";"2";"2";"2";"5";"3";"5";"5";"5";"6";"1";"5";"4";"5";"6";"4";"3";"6";"6";"6";"6";"3";"5";"5";"6";"5";"VehDe";"SigDe";"PedDe";"PedIn";"N/A";"N/A";"N/A";"7";"4";"6";"7";"9";"3";""
"46";"1980-01-01 00:00:00";"9";"en";"1220345119";"631659ad8e5354f16aef7249";"132";"Y";"Y";"Y";"Y";"";"Y";"";"6";"2";"2";"2";"2";"4";"4";"4";"4";"4";"1";"1";"1";"neg1";"1";"1";"neg1";"1";"neg1";"0";"2";"3";"5";"6";"6";"6";"6";"6";"6";"2";"6";"4";"6";"3";"3";"3";"3";"3";"2";"3";"4";"3";"1";"3";"5";"4";"4";"4";"2";"6";"6";"4";"4";"5";"2";"2";"2";"5";"VehDe";"PedDe";"PedIn";"SigDe";"I can't think of anything else.";"I thought the way that the visuals kept blinking was somewhat distracting. I thought it was good how they pointed out all the cars and pedestrians.";"I think they will make people less aware of  what's going on outside of their vehicles.";"5";"2";"5";"4";"4";"4";""
"47";"1980-01-01 00:00:00";"9";"en";"1418643380";"6689a489c029d0db22c46738";"132";"Y";"Y";"Y";"Y";"";"Y";"";"10";"3";"3";"3";"3";"5";"5";"5";"1";"5";"2";"2";"2";"neg2";"1";"2";"neg2";"2";"neg2";"2";"4";"1";"5";"6";"7";"7";"7";"7";"7";"1";"7";"3";"4";"7";"7";"7";"7";"5";"5";"4";"5";"6";"1";"6";"4";"6";"7";"4";"1";"7";"7";"7";"7";"2";"4";"4";"4";"5";"VehDe";"SigDe";"PedIn";"PedDe";"";"";"";"5";"4";"5";"7";"7";"7";""
"48";"1980-01-01 00:00:00";"9";"en";"716481050";"66afcaa60f7d8f58dc21db8e";"132";"Y";"Y";"Y";"Y";"";"Y";"";"18";"3";"3";"3";"3";"4";"4";"4";"1";"4";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"2";"3";"1";"5";"6";"6";"6";"6";"6";"6";"1";"6";"4";"6";"6";"6";"6";"6";"5";"5";"6";"1";"1";"1";"1";"4";"1";"1";"1";"1";"6";"6";"6";"6";"1";"1";"5";"4";"5";"PedIn";"PedDe";"VehDe";"SigDe";"";"";"";"6";"1";"6";"9";"9";"8";""
"49";"1980-01-01 00:00:00";"9";"en";"1172618767";"66cb244951abdf73420673a8";"132";"Y";"Y";"Y";"Y";"";"Y";"";"4";"1neg";"0";"1";"1";"4";"4";"3";"3";"4";"3";"1";"1";"neg1";"1";"1";"0";"1";"0";"neg1";"2";"2";"5";"3";"7";"7";"3";"3";"6";"4";"4";"7";"5";"5";"5";"4";"5";"3";"2";"3";"5";"5";"1";"5";"5";"2";"5";"5";"2";"5";"5";"5";"4";"3";"5";"5";"5";"";"VehDe";"PedDe";"PedIn";"SigDe";"It seems like the vehicle took the traffic light or lack there of as priority over pedestrians intentions.  There was a moment where the vehicle made a right turn when there was no light as pedestrians were beginning to cross.  Also it seems like the vehicle was moving too close to the object in front of it.  In some instances it was so far up I couldn't tell what color the traffic light was and was weary of it going on red.";"The assigned colors were good because it created a clear distinction of the different entities that the vehicle had to identify.  The pedestrian intentions weren't always accurate and it sometimes designated a bike as a pedestrian even though there was no body riding it.  I would probably create a wider camera view because in some instances during a red traffic light the vehicle would move too far up past the line to where I couldn't see what color the traffic light was.";"I think there will come a point where it will mostly be autonomous vehicles on the road.  If the majority on the road is autonomous there will be a better sense of safety as opposed to only a few on the road because there are some cases on the road that logic will not come into play, like adjusting your speed to a car or pedestrians that may not be following the traffic rules or in some rural areas where traffic signs and roads aren't as defined.";"6";"3";"6";"2";"2";"2";"I think there we're too early in the stages of autonomous vehicles and not enough out there that any minor error can cause large implications.  It would almost make sense to roll out a significant amount of vehicles targeting certain regions and then expand outwards from there.  The mixture of autonomous and non-autonomous driving can cause a lot of issues especially this early in the development."
"50";"1980-01-01 00:00:00";"9";"en";"929662799";"665dad37740a458b78ae5c71";"132";"Y";"Y";"Y";"Y";"";"Y";"";"1";"3";"3";"3";"3";"5";"5";"5";"1";"5";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg2";"0";"3";"2";"5";"7";"6";"6";"7";"7";"7";"1";"7";"3";"7";"5";"5";"5";"6";"4";"2";"3";"4";"5";"1";"3";"5";"4";"4";"5";"1";"7";"7";"6";"5";"3";"6";"6";"7";"5";"VehDe";"SigDe";"PedDe";"PedIn";"I think the mechanisms of the autonomous vehicle fulfill my sense of safety. ";"I liked the shade of the colors. I also thought it was to have the action above the head of people. ";"I think autonomous vehicles will allow people to be more relaxed in vehicles and less aware. ";"5";"2";"6";"9";"8";"9";"N/A"
"51";"1980-01-01 00:00:00";"9";"en";"1722661392";"60ff5f95b4b604bb19bd526a";"1, 3, 2";"Y";"Y";"Y";"Y";"";"Y";"";"3";"2neg";"3neg";"1neg";"3neg";"3";"3";"3";"2";"2";"2";"1";"neg1";"1";"neg2";"neg1";"1";"neg1";"2";"1";"1";"5";"5";"1";"1";"1";"1";"3";"6";"1";"5";"7";"5";"6";"6";"6";"6";"5";"5";"5";"3";"5";"1";"6";"6";"2";"5";"3";"4";"6";"6";"5";"5";"7";"7";"7";"7";"5";"SigDe";"VehDe";"PedDe";"PedIn";"I think the car gets really close to other cars at stops and does not slow down for pedestrians. I think there are areas in which the car needs improvement. ";"The pedestrian detection is awful at night and it struggles to determine a pedestrians intentions at all times. I would just use detection of pedestrians and not their decision to walk or not it gets to confusing. I would also add a night mode to help detect things better.";"I think more people like them but I think they are a risk and this simulation shows that they are a risk and need improvement.";"1";"6";"5";"1";"2";"2";""
"52";"1980-01-01 00:00:00";"9";"en";"115110135";"5b9095901e21c10001e9e8ee";"132";"Y";"Y";"Y";"Y";"";"Y";"";"12";"3";"3";"3";"3";"1";"1";"3";"3";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"5";"3";"3";"3";"3";"3";"3";"3";"4";"6";"3";"1";"1";"1";"1";"4";"5";"3";"3";"4";"5";"4";"5";"5";"4";"4";"4";"3";"3";"4";"4";"5";"5";"4";"4";"5";"PedDe";"PedIn";"SigDe";"VehDe";"Understanding how the car is going to react to various environmental obstacles.";"The pedestrians were helpful.  The other cars did not help at all, just added to the clutter.";"People will get lazy and lose the ability to drive.";"1";"7";"5";"3";"1";"1";"There were no emergency maneuvers that the car had to perform.  Also, none of the cars were aggressive driving, disobeying signals, or not following all traffic rules for the car to react to."
"53";"1980-01-01 00:00:00";"9";"en";"1896688224";"66042d8fc8f0421abb8ecf06";"132";"Y";"Y";"Y";"Y";"";"Y";"";"15";"2";"2";"2";"2";"4";"4";"4";"1";"4";"1";"2";"2";"neg2";"2";"2";"neg2";"2";"neg1";"neg2";"4";"1";"5";"6";"6";"6";"6";"6";"6";"1";"6";"4";"6";"1";"1";"1";"6";"6";"6";"4";"2";"2";"1";"1";"2";"2";"2";"4";"2";"6";"6";"6";"6";"1";"7";"7";"5";"5";"PedIn";"VehDe";"SigDe";"PedDe";"I can't think of anything that would make it more safe.";"I think it was good.  But I would have liked to see what would happen if a dog, child or adult just darted into the road";"I think it will show us that autonomous vehicles are pretty safe.";"4";"4";"4";"9";"9";"9";""
"54";"1980-01-01 00:00:00";"9";"en";"1111742230";"66a2e7cb1d9c242e4a7116cc";"132";"Y";"Y";"Y";"Y";"";"Y";"";"16";"3";"3";"3";"2";"5";"5";"5";"1";"5";"1";"2";"1";"neg1";"1";"2";"0";"1";"neg1";"1";"4";"2";"5";"6";"7";"6";"5";"6";"6";"2";"6";"3";"6";"6";"4";"5";"6";"5";"5";"4";"4";"6";"1";"4";"6";"7";"6";"7";"2";"6";"6";"6";"6";"2";"5";"5";"5";"5";"PedDe";"VehDe";"PedIn";"SigDe";"Overall I am very pleased with the experience. I do feel that occasionally the vehicle does over predict pedestrians, especially when there are people walking near highly reflective glass buildings. 
";"I still at times find the detection of street signs coloring a bit too intense as it makes seeing the original sign color hard at a quick glance. I also find the flickering of the intention of pedestrians can be very distracting in certain lighting conditions. 

It would be nice to have some indication of the pathing it intends to take visible to myself so that I could be better aware of any upcoming obstacles. That being said, I would feel comfortable sitting in the vehicle though.";"I think they will be good overall, but I do worry about people forgetting how to drive and how that will make the roads even more dangerous if people get in a normal vehicle on occasion.";"5";"5";"6";"7";"7";"8";"I do feel that each area will need to do testing as the car will have to learn about local pathing and any rules that are state exclusive. It would be interesting to see how the vehicle did if it was driving from say NJ into NYC."
